Epoch Time (s),Vehicle State
1473867139.717419,5
1473867140.717462,5
1473867141.717424,5
1473867142.717431,5
1473867143.717438,5
1473867144.717429,5
1473867145.717431,5
1473867146.717446,5
1473867147.717453,5
1473867148.717430,5
1473867149.717430,5
1473867150.717456,5
1473867151.717438,5
1473867152.717411,5
1473867153.717485,5
1473867154.717428,5
1473867155.719327,5
1473867156.717458,5
1473867157.717466,5
1473867158.717440,5
1473867159.720078,5
1473867160.717417,5
1473867161.717436,5
1473867162.717871,5
1473867163.717432,5
1473867164.717477,5
1473867165.717442,5
1473867166.717445,5
1473867167.717432,5
1473867168.717481,5
1473867169.717421,5
1473867170.717452,5
1473867171.717432,5
1473867172.717421,5
1473867173.717459,5
1473867174.719455,5
1473867175.717486,5
1473867176.717480,5
1473867177.717455,5
1473867178.717493,5
1473867179.717482,5
1473867180.717442,5
1473867181.717445,5
1473867182.717439,5
1473867183.717454,5
1473867184.717453,5
1473867185.717467,5
1473867186.717434,5
1473867187.717486,5
1473867188.717453,5
1473867189.717480,5
1473867190.717537,5
1473867191.718177,5
1473867192.717518,5
1473867193.717428,5
1473867194.717536,5
1473867195.717458,5
1473867196.717425,5
1473867197.717424,5
1473867198.717446,5
1473867199.718033,5
1473867200.717435,5
1473867201.717438,5
1473867202.717454,5
1473867203.717429,5
1473867204.717473,5
1473867205.717465,5
1473867206.718078,5
1473867207.718468,5
1473867208.718102,5
1473867209.717416,5
1473867210.717431,5
1473867211.717417,5
1473867212.717441,5
1473867213.717418,5
1473867214.717830,5
1473867215.718311,5
1473867216.717479,5
1473867217.717794,5
1473867218.718152,5
1473867219.718151,5
1473867220.718259,5
1473867221.717437,5
1473867222.717439,5
1473867223.717472,5
1473867224.717443,5
1473867225.717458,5
1473867226.717462,5
1473867227.717457,5
1473867228.717449,5
1473867229.717459,5
1473867230.717479,5
1473867231.718533,5
1473867232.718664,5
1473867233.718518,5
1473867234.717451,5
1473867235.717474,5
1473867236.717423,5
1473867237.717703,5
1473867238.717441,5
1473867239.717457,5
1473867240.717481,5
1473867241.717478,5
1473867242.717454,5
1473867243.718253,5
1473867244.717467,5
1473867245.717427,5
1473867246.717474,5
1473867247.717443,5
1473867248.717423,5
1473867249.717448,5
1473867250.717461,5
1473867251.717422,5
1473867252.717458,5
1473867253.717450,5
1473867254.717470,5
1473867255.717436,5
1473867256.717429,5
1473867257.717470,5
1473867258.717428,5
1473867259.717450,5
1473867260.718654,5
1473867261.717432,5
1473867262.717424,5
1473867263.717424,5
1473867264.717444,5
1473867265.717441,5
1473867266.717442,5
1473867267.717474,5
1473867268.717427,5
1473867269.719700,5
1473867270.718275,5
1473867271.717477,5
1473867272.717413,5
1473867273.717469,5
1473867274.717596,5
1473867275.717432,5
1473867276.717422,5
1473867277.717426,5
1473867278.717472,5
1473867279.718220,5
1473867280.718685,5
1473867281.717449,5
1473867282.717469,5
1473867283.717437,5
1473867284.718188,5
1473867285.719162,5
1473867286.718548,5
1473867287.717573,5
1473867288.717448,5
1473867289.717460,5
1473867290.718201,5
1473867291.717478,5
1473867292.717422,5
1473867293.717425,5
1473867294.719195,5
1473867295.717469,5
1473867296.719380,5
1473867297.717447,5
1473867298.717454,5
1473867299.717462,5
1473867300.717445,5
1473867301.717445,5
1473867302.717477,5
1473867303.717449,5
1473867304.717427,5
1473867305.717601,5
1473867306.717459,5
1473867307.717440,5
1473867308.717449,5
1473867309.717761,5
1473867310.717411,5
1473867311.717434,5
1473867312.717485,5
1473867313.717458,5
1473867314.717486,5
1473867315.717462,5
1473867316.717465,5
1473867317.717438,5
1473867318.718103,5
1473867319.717462,5
1473867320.717418,5
1473867321.717475,5
1473867322.717479,5
1473867323.717524,5
1473867324.717449,5
1473867325.718432,5
1473867326.717430,5
1473867327.717931,5
1473867328.718302,5
1473867329.719077,5
1473867330.719457,5
1473867331.717535,5
1473867332.717474,5
1473867333.717413,5
1473867334.717489,5
1473867335.717486,5
1473867336.717469,5
1473867337.718539,5
1473867338.718628,5
1473867339.719344,5
1473867340.717526,5
1473867341.717441,5
1473867342.717480,5
1473867343.717444,5
1473867344.717466,5
1473867345.717485,5
1473867346.717591,5
1473867347.717484,5
1473867348.717445,5
1473867349.717461,5
1473867350.717425,5
1473867351.718032,5
1473867352.718054,5
1473867353.718229,5
1473867354.717463,5
1473867355.717419,5
1473867356.717441,5
1473867357.717435,5
1473867358.717433,5
1473867359.717463,5
1473867360.717412,5
1473867361.717676,5
1473867362.717427,5
1473867363.717433,5
1473867364.717426,5
1473867365.717456,5
1473867366.717450,5
1473867367.718409,5
1473867368.719093,5
1473867369.717483,5
1473867370.717462,5
1473867371.717421,5
1473867372.717490,5
1473867373.717432,5
1473867374.717454,5
1473867375.717457,5
1473867376.717436,5
1473867377.717651,5
1473867378.717442,5
1473867379.717471,5
1473867380.717472,5
1473867381.717438,5
1473867382.717452,5
1473867383.717844,5
1473867384.719442,5
1473867385.717410,5
1473867386.717439,5
1473867387.717419,5
1473867388.717446,5
1473867389.717447,5
1473867390.717441,5
1473867391.717421,5
1473867392.717456,5
1473867393.718765,5
1473867394.717466,5
1473867395.717431,5
1473867396.719205,5
1473867397.718219,5
1473867398.718944,5
1473867399.718729,5
1473867400.717481,5
1473867401.717432,5
1473867402.717465,5
1473867403.717453,5
1473867404.717492,5
1473867405.717446,5
1473867406.717453,5
1473867407.717477,5
1473867408.717425,5
1473867409.717422,5
1473867410.717426,5
1473867411.717458,5
1473867412.717426,5
1473867413.717653,5
1473867414.717484,5
1473867415.717475,5
1473867416.717435,5
1473867417.717528,5
1473867418.717467,5
1473867419.717429,5
1473867420.717454,5
1473867421.718808,5
1473867422.717403,5
1473867423.717441,5
1473867424.717465,5
1473867425.717554,5
1473867426.717424,5
1473867427.717460,5
1473867428.717425,5
1473867429.717931,5
1473867430.717450,5
1473867431.717447,5
1473867432.717972,5
1473867433.718281,5
1473867434.717490,5
1473867435.717430,5
1473867436.717418,5
1473867437.717714,5
1473867438.717483,5
1473867439.717439,5
1473867440.718159,5
1473867441.719298,5
1473867442.717446,5
1473867443.717468,5
1473867444.717450,5
1473867445.717466,5
1473867446.717451,5
1473867447.718827,5
1473867448.717538,5
1473867449.717416,5
1473867450.717457,5
1473867451.717478,5
1473867452.718630,5
1473867453.718877,5
1473867454.718589,5
1473867455.717441,5
1473867456.717438,5
1473867457.717406,5
1473867458.717446,5
1473867459.717432,5
1473867460.717431,5
1473867461.717426,5
1473867462.717431,5
1473867463.717428,5
1473867464.717481,5
1473867465.717433,5
1473867466.717482,5
1473867467.717688,5
1473867468.717448,5
1473867469.717445,5
1473867470.717446,5
1473867471.717429,5
1473867472.717776,5
1473867473.717395,5
1473867474.717481,5
1473867475.717416,5
1473867476.717436,5
1473867477.718717,5
1473867478.717461,5
1473867479.717445,5
1473867480.717446,5
1473867481.717445,5
1473867482.717451,5
1473867483.719957,5
1473867484.717423,5
1473867485.717417,5
1473867486.717428,5
1473867487.717469,5
1473867488.717436,5
1473867489.717424,5
1473867490.717484,5
1473867491.717428,5
1473867492.717461,5
1473867493.717435,5
1473867494.717416,5
1473867495.717482,5
1473867496.718977,5
1473867497.717457,5
1473867498.717469,5
1473867499.718399,5
1473867500.717992,5
1473867501.717432,5
1473867502.717456,5
1473867503.717462,5
1473867504.717417,5
1473867505.717438,5
1473867506.717473,5
1473867507.718195,5
1473867508.718530,5
1473867509.718804,5
1473867510.717461,5
1473867511.717429,5
1473867512.717488,5
1473867513.717427,5
1473867514.717442,5
1473867515.717452,5
1473867516.717416,5
1473867517.717440,5
1473867518.717467,5
1473867519.717429,5
1473867520.717416,5
1473867521.717433,5
1473867522.717545,5
1473867523.717486,5
1473867524.717443,5
1473867525.717490,5
1473867526.717941,5
1473867527.717429,5
1473867528.717536,5
1473867529.718341,5
1473867530.718913,5
1473867531.717437,5
1473867532.717447,5
1473867533.717620,5
1473867534.717455,5
1473867535.717484,5
1473867536.717667,5
1473867537.717426,5
1473867538.717469,5
1473867539.717419,5
1473867540.717457,5
1473867541.717458,5
1473867542.717477,5
1473867543.719540,5
1473867544.717426,5
1473867545.717763,5
1473867546.719470,5
1473867547.719668,5
1473867548.717577,5
1473867549.717428,5
1473867550.717440,5
1473867551.717462,5
1473867552.717453,5
1473867553.717434,5
1473867554.717456,5
1473867555.717438,5
1473867556.717486,5
1473867557.717438,5
1473867558.717863,5
1473867559.717440,5
1473867560.717440,5
1473867561.717454,5
1473867562.717441,5
1473867563.717435,5
1473867564.717837,5
1473867565.717432,5
1473867566.717476,5
1473867567.717450,5
1473867568.717409,5
1473867569.717442,5
1473867570.717419,5
1473867571.717463,5
1473867572.718229,5
1473867573.718015,5
1473867574.717429,5
1473867575.717415,5
1473867576.717456,5
1473867577.717416,5
1473867578.717436,5
1473867579.717425,5
1473867580.717428,5
1473867581.717411,5
1473867582.717416,5
1473867583.717426,5
1473867584.717464,5
1473867585.717423,5
1473867586.717424,5
1473867587.717451,5
1473867588.717413,5
1473867589.717470,5
1473867590.717455,5
1473867591.717444,5
1473867592.717466,5
1473867593.717442,5
1473867594.717412,5
1473867595.717420,5
1473867596.717462,5
1473867597.717406,5
1473867598.717437,5
1473867599.717417,5
1473867600.717449,5
1473867601.719259,5
1473867602.717973,5
1473867603.719383,5
1473867604.718735,5
1473867605.719285,5
1473867606.717419,5
1473867607.717457,5
1473867608.717453,5
1473867609.717431,5
1473867610.717475,5
1473867611.717437,5
1473867612.717483,5
1473867613.717440,5
1473867614.717462,5
1473867615.717449,5
1473867616.717690,5
1473867617.717443,5
1473867618.717671,5
1473867619.717441,5
1473867620.720534,5
1473867621.717919,5
1473867622.720104,5
1473867623.719970,5
1473867624.718204,5
1473867625.718032,5
1473867626.717435,5
1473867627.717426,5
1473867628.717448,5
1473867629.717452,5
1473867630.717444,5
1473867631.717454,5
1473867632.718677,5
1473867633.717443,5
1473867634.718293,5
1473867635.717452,5
1473867636.717752,5
1473867637.717490,5
1473867638.717684,5
1473867639.717487,5
1473867640.718257,5
1473867641.718916,5
1473867642.718337,5
1473867643.718614,5
1473867644.719593,5
1473867645.718068,5
1473867646.718305,5
1473867647.717461,5
1473867648.717471,5
1473867649.717468,5
1473867650.717456,5
1473867651.717436,5
1473867652.717664,5
1473867653.717737,5
1473867654.717437,5
1473867655.717448,5
1473867656.717443,5
1473867657.717465,5
1473867658.717445,5
1473867659.717434,5
1473867660.717578,5
1473867661.717434,5
1473867662.717721,5
1473867663.717929,5
1473867664.719224,5
1473867665.717803,5
1473867666.719130,5
1473867667.717429,5
1473867668.717442,5
1473867669.717431,5
1473867670.717659,5
1473867671.717425,5
1473867672.717456,5
1473867673.717485,5
1473867674.717453,5
1473867675.717437,5
1473867676.717439,5
1473867677.717461,5
1473867678.719337,5
1473867679.717457,5
1473867680.717446,5
1473867681.717523,5
1473867682.717447,5
1473867683.717492,5
1473867684.717468,5
1473867685.717444,5
1473867686.717416,5
1473867687.717433,5
1473867688.717467,5
1473867689.717545,5
1473867690.717451,5
1473867691.717483,5
1473867692.717426,5
1473867693.717429,5
1473867694.718233,5
1473867695.717444,5
1473867696.717443,5
1473867697.717465,5
1473867698.717463,5
1473867699.717482,5
1473867700.717454,5
1473867701.717461,5
1473867702.717471,5
1473867703.717459,5
1473867704.717422,5
1473867705.717458,5
1473867706.718981,5
1473867707.718995,5
1473867708.717450,5
1473867709.717426,5
1473867710.717475,5
1473867711.717422,5
1473867712.717423,5
1473867713.717486,5
1473867714.717466,5
1473867715.717426,5
1473867716.718740,5
1473867717.717439,5
1473867718.717437,5
1473867719.717420,5
1473867720.717464,5
1473867721.717478,5
1473867722.717468,5
1473867723.718338,5
1473867724.717419,5
1473867725.717449,5
1473867726.717471,5
1473867727.718378,5
1473867728.720655,5
1473867729.718071,5
1473867730.718394,5
1473867731.717452,5
1473867732.717436,5
1473867733.717450,5
1473867734.717485,5
1473867735.717411,5
1473867736.717406,5
1473867737.717433,5
1473867738.717440,5
1473867739.717440,5
1473867740.717470,5
1473867741.717588,5
1473867742.717456,5
1473867743.717434,5
1473867744.717418,5
1473867745.718787,5
1473867746.717429,5
1473867747.717422,5
1473867748.717414,5
1473867749.717450,5
1473867750.717418,5
1473867751.717441,5
1473867752.717427,5
1473867753.717447,5
1473867754.717443,5
1473867755.717410,5
1473867756.717485,5
1473867757.718208,5
1473867758.717539,5
1473867759.717433,5
1473867760.717439,5
1473867761.717686,5
1473867762.717446,5
1473867763.717434,5
1473867764.717460,5
1473867765.717443,5
1473867766.717449,5
1473867767.717470,5
1473867768.717416,5
1473867769.717425,5
1473867770.717487,5
1473867771.717477,5
1473867772.718935,5
1473867773.719282,5
1473867774.717467,5
1473867775.717429,5
1473867776.717477,5
1473867777.717432,5
1473867778.717420,5
1473867779.717424,5
1473867780.717446,5
1473867781.717443,5
1473867782.717472,5
1473867783.717433,5
1473867784.717463,5
1473867785.717443,5
1473867786.717458,5
1473867787.718851,5
1473867788.718661,5
1473867789.717462,5
1473867790.717464,5
1473867791.717538,5
1473867792.717475,5
1473867793.717438,5
1473867794.717425,5
1473867795.717546,5
1473867796.717576,5
1473867797.717425,5
1473867798.717427,5
1473867799.717454,5
1473867800.719650,5
1473867801.717764,5
1473867802.719185,5
1473867803.717431,5
1473867804.717444,5
1473867805.718800,5
1473867806.718964,5
1473867807.717454,5
1473867808.720094,5
1473867809.717436,5
1473867810.718820,5
1473867811.717474,5
1473867812.717479,5
1473867813.717465,5
1473867814.717424,5
1473867815.717463,5
1473867816.717493,5
1473867817.717422,5
1473867818.717427,5
1473867819.717446,5
1473867820.717475,5
1473867821.717441,5
1473867822.717427,5
1473867823.718410,5
1473867824.718773,5
1473867825.717453,5
1473867826.717466,5
1473867827.717429,5
1473867828.717437,5
1473867829.717422,5
1473867830.717467,5
1473867831.717476,5
1473867832.717407,5
1473867833.717413,5
1473867834.717422,5
1473867835.717494,5
1473867836.719105,5
1473867837.717433,5
1473867838.717460,5
1473867839.717449,5
1473867840.718273,5
1473867841.719149,5
1473867842.717475,5
1473867843.717462,5
1473867844.717440,5
1473867845.717829,5
1473867846.717413,5
1473867847.717422,5
1473867848.718418,5
1473867849.717424,5
1473867850.719017,5
1473867851.717418,5
1473867852.717440,5
1473867853.717435,5
1473867854.717475,5
1473867855.717439,5
1473867856.717486,5
1473867857.717424,5
1473867858.717479,5
1473867859.717442,5
1473867860.717450,5
1473867861.717470,5
1473867862.717439,5
1473867863.717449,5
1473867864.717447,5
1473867865.717416,5
1473867866.717428,5
1473867867.717486,5
1473867868.717471,5
1473867869.717419,5
1473867870.718083,5
1473867871.718871,5
1473867872.717535,5
1473867873.717460,5
1473867874.717420,5
1473867875.718801,5
1473867876.717453,5
1473867877.717476,5
1473867878.717433,5
1473867879.717462,5
1473867880.717704,5
1473867881.717443,5
1473867882.717419,5
1473867883.718266,5
1473867884.717437,5
1473867885.717460,5
1473867886.717428,5
1473867887.717469,5
1473867888.717425,5
1473867889.717429,5
1473867890.717436,5
1473867891.719381,5
1473867892.717460,5
1473867893.717469,5
1473867894.717577,5
1473867895.717460,5
1473867896.717465,5
1473867897.717438,5
1473867898.717419,5
1473867899.717432,5
1473867900.717437,5
1473867901.718772,5
1473867902.717433,5
1473867903.717731,5
1473867904.718145,5
1473867905.717421,5
1473867906.717457,5
1473867907.717438,5
1473867908.717416,5
1473867909.717428,5
1473867910.717434,5
1473867911.717442,5
1473867912.717564,5
1473867913.717461,5
1473867914.717431,5
1473867915.717961,5
1473867916.717789,5
1473867917.718696,5
1473867918.717471,5
1473867919.717440,5
1473867920.717433,5
1473867921.717424,5
1473867922.717397,5
1473867923.717455,5
1473867924.717447,5
1473867925.717424,5
1473867926.718273,5
1473867927.717425,5
1473867928.717481,5
1473867929.717477,5
1473867930.717448,5
1473867931.717666,5
1473867932.717423,5
1473867933.717606,5
1473867934.717425,5
1473867935.717466,5
1473867936.717433,5
1473867937.717413,5
1473867938.717445,5
1473867939.717437,5
1473867940.717430,5
1473867941.717409,5
1473867942.717544,5
1473867943.717465,5
1473867944.717418,5
1473867945.717423,5
1473867946.717447,5
1473867947.717452,5
1473867948.717429,5
1473867949.717437,5
1473867950.717637,5
1473867951.717448,5
1473867952.717397,5
1473867953.717428,5
1473867954.717414,5
1473867955.717427,5
1473867956.717449,5
1473867957.717397,5
1473867958.717472,5
1473867959.717463,5
1473867960.717400,5
1473867961.717422,5
1473867962.717476,5
1473867963.717466,5
1473867964.717423,5
1473867965.719406,5
1473867966.719147,5
1473867967.717427,5
1473867968.717447,5
1473867969.717440,5
1473867970.717441,5
1473867971.717422,5
1473867972.717464,5
1473867973.717456,5
1473867974.717426,5
1473867975.717434,5
1473867976.717431,5
1473867977.718069,5
1473867978.717427,5
1473867979.718941,5
1473867980.717494,5
1473867981.719059,5
1473867982.717433,5
1473867983.717732,5
1473867984.718620,5
1473867985.717571,5
1473867986.717745,5
1473867987.717465,5
1473867988.717420,5
1473867989.717422,5
1473867990.717681,5
1473867991.717459,5
1473867992.717454,5
1473867993.717407,5
1473867994.717524,5
1473867995.717473,5
1473867996.717441,5
1473867997.717451,5
1473867998.717649,5
1473867999.717423,5
1473868000.717433,5
1473868001.717578,5
1473868002.717478,5
1473868003.717451,5
1473868004.717434,5
1473868005.717436,5
1473868006.718253,5
1473868007.717466,5
1473868008.717447,5
1473868009.717526,5
1473868010.717448,5
1473868011.718289,5
1473868012.717428,5
1473868013.717429,5
1473868014.717455,5
1473868015.717428,5
1473868016.718359,5
1473868017.718980,5
1473868018.718097,5
1473868019.717420,5
1473868020.717426,5
1473868021.717423,5
1473868022.717417,5
1473868023.717458,5
1473868024.717523,5
1473868025.717444,5
1473868026.718074,5
1473868027.719362,5
1473868028.720128,5
1473868029.717591,5
1473868030.717476,5
1473868031.717424,5
1473868032.719331,5
1473868033.717459,5
1473868034.717446,5
1473868035.717424,5
1473868036.717458,5
1473868037.717438,5
1473868038.717440,5
1473868039.718120,5
1473868040.717451,5
1473868041.717481,5
1473868042.717464,5
1473868043.717409,5
1473868044.717426,5
1473868045.717408,5
1473868046.717433,5
1473868047.717421,5
1473868048.717417,5
1473868049.717431,5
1473868050.717474,5
1473868051.717460,5
1473868052.717439,5
1473868053.717454,5
1473868054.717425,5
1473868055.717456,5
1473868056.718019,5
1473868057.717421,5
1473868058.717483,5
1473868059.717456,5
1473868060.717462,5
1473868061.717415,5
1473868062.717448,5
1473868063.717449,5
1473868064.718051,5
1473868065.717652,5
1473868066.719224,5
1473868067.718373,5
1473868068.718938,5
1473868069.718279,5
1473868070.718884,5
1473868071.718021,5
1473868072.717476,5
1473868073.717435,5
1473868074.717460,5
1473868075.717433,5
1473868076.717443,5
1473868077.717442,5
1473868078.717429,5
1473868079.717429,5
1473868080.717425,5
1473868081.717686,5
1473868082.718717,5
1473868083.717487,5
1473868084.717460,5
1473868085.717466,5
1473868086.717432,5
1473868087.717432,5
1473868088.717421,5
1473868089.717419,5
1473868090.717471,5
1473868091.717432,5
1473868092.717430,5
1473868093.717438,5
1473868094.717438,5
1473868095.717469,5
1473868096.717435,5
1473868097.717429,5
1473868098.717417,5
1473868099.717409,5
1473868100.717460,5
1473868101.717557,5
1473868102.717422,5
1473868103.717436,5
1473868104.717852,5
1473868105.717527,5
1473868106.717714,5
1473868107.717770,5
1473868108.717423,5
1473868109.717488,5
1473868110.717435,5
1473868111.717439,5
1473868112.718292,5
1473868113.719103,5
1473868114.718154,5
1473868115.718808,5
1473868116.718178,5
1473868117.718443,5
1473868118.717430,5
1473868119.717465,5
1473868120.717471,5
1473868121.717677,5
1473868122.717413,5
1473868123.717467,5
1473868124.717420,5
1473868125.717875,5
1473868126.717439,5
1473868127.717829,5
1473868128.718459,5
1473868129.717445,5
1473868130.717441,5
1473868131.717420,5
1473868132.717451,5
1473868133.718237,5
1473868134.717423,5
1473868135.717441,5
1473868136.717410,5
1473868137.717440,5
1473868138.718035,5
1473868139.718394,5
1473868140.719611,5
1473868141.717569,5
1473868142.718853,5
1473868143.718903,5
1473868144.717489,5
1473868145.717464,5
1473868146.717447,5
1473868147.717443,5
1473868148.717440,5
1473868149.717425,5
1473868150.717459,5
1473868151.717428,5
1473868152.717493,5
1473868153.717449,5
1473868154.717463,5
1473868155.717436,5
1473868156.717455,5
1473868157.717444,5
1473868158.717420,5
1473868159.717465,5
1473868160.719565,5
1473868161.717598,5
1473868162.717434,5
1473868163.717435,5
1473868164.717457,5
1473868165.717417,5
1473868166.717445,5
1473868167.717455,5
1473868168.717426,5
1473868169.718195,5
1473868170.718211,5
1473868171.717433,5
1473868172.717465,5
1473868173.717452,5
1473868174.717480,5
1473868175.717444,5
1473868176.717478,5
1473868177.717447,5
1473868178.717453,5
1473868179.717438,5
1473868180.717399,5
1473868181.717413,5
1473868182.717426,5
1473868183.717440,5
1473868184.717427,5
1473868185.717430,5
1473868186.717456,5
1473868187.717587,5
1473868188.718551,5
1473868189.717465,5
1473868190.717426,5
1473868191.717435,5
1473868192.717411,5
1473868193.718326,5
1473868194.717426,5
1473868195.718384,5
1473868196.717439,5
1473868197.719094,5
1473868198.718737,5
1473868199.717713,5
1473868200.717584,5
1473868201.717530,5
1473868202.717404,5
1473868203.717466,5
1473868204.718042,5
1473868205.717915,5
1473868206.717426,5
1473868207.718449,5
1473868208.717450,5
1473868209.717444,5
1473868210.719301,5
1473868211.719195,5
1473868212.719421,5
1473868213.717467,5
1473868214.717411,5
1473868215.717459,5
1473868216.717420,5
1473868217.717431,5
1473868218.717452,5
1473868219.717897,5
1473868220.717970,5
1473868221.717438,5
1473868222.717898,5
1473868223.718340,5
1473868224.717467,5
1473868225.717432,5
1473868226.717452,5
1473868227.717456,5
1473868228.717433,5
1473868229.717432,5
1473868230.717430,5
1473868231.717475,5
1473868232.717465,5
1473868233.717465,5
1473868234.717458,5
1473868235.717442,5
1473868236.717464,5
1473868237.717438,5
1473868238.717483,5
1473868239.717451,5
1473868240.717445,5
1473868241.717435,5
1473868242.717480,5
1473868243.717426,5
1473868244.717413,5
1473868245.717475,5
1473868246.717426,5
1473868247.717442,5
1473868248.717421,5
1473868249.717476,5
1473868250.717484,5
1473868251.717430,5
1473868252.717440,5
1473868253.717436,5
1473868254.718251,5
1473868255.717427,5
1473868256.717856,5
1473868257.717487,5
1473868258.717991,5
1473868259.717861,5
1473868260.717427,5
1473868261.717430,5
1473868262.717465,5
1473868263.717422,5
1473868264.719054,5
1473868265.717849,5
1473868266.717540,5
1473868267.720214,5
1473868268.717772,5
1473868269.718100,5
1473868270.718086,5
1473868271.718133,5
1473868272.718318,5
1473868273.718153,5
1473868274.717800,5
1473868275.719007,5
1473868276.717869,5
1473868277.718156,5
1473868278.717434,5
1473868279.717433,5
1473868280.718400,5
1473868281.717882,5
1473868282.717445,5
1473868283.718130,5
1473868284.717443,5
1473868285.719117,5
1473868286.717462,5
1473868287.717477,5
1473868288.717738,5
1473868289.717431,5
1473868290.718473,5
1473868291.717905,5
1473868292.717991,5
1473868293.717420,5
1473868294.717419,5
1473868295.717419,5
1473868296.717412,5
1473868297.717457,5
1473868298.717700,5
1473868299.717438,5
1473868300.718025,5
1473868301.717836,5
1473868302.719241,5
1473868303.717432,5
1473868304.718184,5
1473868305.718471,5
1473868306.717433,5
1473868307.717439,5
1473868308.717430,5
1473868309.717464,5
1473868310.717419,5
1473868311.717422,5
1473868312.717483,5
1473868313.717461,5
1473868314.717465,5
1473868315.718307,5
1473868316.717429,5
1473868317.717400,5
1473868318.718369,5
1473868319.718418,5
1473868320.717891,5
1473868321.718825,5
1473868322.717472,5
1473868323.717457,5
1473868324.717479,5
1473868325.717465,5
1473868326.717479,5
1473868327.717476,5
1473868328.717428,5
1473868329.717441,5
1473868330.717446,5
1473868331.717472,5
1473868332.717474,5
1473868333.717433,5
1473868334.717435,5
1473868335.717422,5
1473868336.717458,5
1473868337.717459,5
1473868338.717429,5
1473868339.717465,5
1473868340.717432,5
1473868341.717440,5
1473868342.717485,5
1473868343.717438,5
1473868344.717424,5
1473868345.717478,5
1473868346.718374,5
1473868347.717440,5
1473868348.718172,5
1473868349.717744,5
1473868350.718259,5
1473868351.717430,5
1473868352.717483,5
1473868353.717440,5
1473868354.717434,5
1473868355.718853,5
1473868356.718300,5
1473868357.717431,5
1473868358.717454,5
1473868359.717416,5
1473868360.717452,5
1473868361.717453,5
1473868362.717451,5
1473868363.717459,5
1473868364.717434,5
1473868365.717469,5
1473868366.717452,5
1473868367.717464,5
1473868368.719095,5
1473868369.717432,5
1473868370.717425,5
1473868371.717432,5
1473868372.717441,5
1473868373.717424,5
1473868374.717492,5
1473868375.717426,5
1473868376.717438,5
1473868377.717407,5
1473868378.718163,5
1473868379.718647,5
1473868380.717431,5
1473868381.717432,5
1473868382.717440,5
1473868383.717428,5
1473868384.717430,5
1473868385.717420,5
1473868386.717430,5
1473868387.717474,5
1473868388.717406,5
1473868389.718574,5
1473868390.717458,5
1473868391.717770,5
1473868392.718146,5
1473868393.717459,5
1473868394.719790,5
1473868395.717450,5
1473868396.717462,5
1473868397.717479,5
1473868398.717429,5
1473868399.717596,5
1473868400.717487,5
1473868401.717426,5
1473868402.717479,5
1473868403.717457,5
1473868404.717462,5
1473868405.718032,5
1473868406.717446,5
1473868407.717436,5
1473868408.717418,5
1473868409.717804,5
1473868410.717430,5
1473868411.717426,5
1473868412.717443,5
1473868413.719775,5
1473868414.717431,5
1473868415.718400,5
1473868416.717600,5
1473868417.717462,5
1473868418.717446,5
1473868419.717468,5
1473868420.717886,5
1473868421.717460,5
1473868422.717450,5
1473868423.717800,5
1473868424.717453,5
1473868425.717821,5
1473868426.717487,5
1473868427.717941,5
1473868428.717662,5
1473868429.717982,5
1473868430.717520,5
1473868431.717577,5
1473868432.717466,5
1473868433.717638,5
1473868434.717876,5
1473868435.717650,5
1473868436.717558,5
1473868437.721928,5
1473868438.718397,5
1473868439.719012,5
1473868440.720320,5
1473868441.717705,5
1473868442.717555,5
1473868443.717922,5
1473868444.717705,5
1473868445.717816,5
1473868446.718154,5
1473868447.717554,5
1473868448.717721,5
1473868449.717517,5
1473868450.717581,5
1473868451.717744,5
1473868452.717651,5
1473868453.717733,5
1473868454.718178,5
1473868455.718658,5
1473868456.719706,5
1473868457.717803,5
1473868458.718187,5
1473868459.717792,5
1473868460.717438,5
1473868461.717584,5
1473868462.717559,5
1473868463.717619,5
1473868464.717698,5
1473868465.717657,5
1473868466.719041,5
1473868467.717680,5
1473868468.718054,5
1473868469.717647,5
1473868470.717551,5
1473868471.717712,5
1473868472.718143,5
1473868473.717619,5
1473868474.718172,5
1473868475.717419,5
1473868476.718246,5
1473868477.717548,5
1473868478.717822,5
1473868479.717556,5
1473868480.717471,5
1473868481.717654,5
1473868482.717541,5
1473868483.717419,5
1473868484.717702,5
1473868485.717481,5
1473868486.717417,5
1473868487.717414,5
1473868488.717628,5
1473868489.719287,5
1473868490.717418,5
1473868491.719864,5
1473868492.718270,5
1473868493.719589,5
1473868494.718151,5
1473868495.717747,5
1473868496.717422,5
1473868497.717449,5
1473868498.717473,5
1473868499.717656,5
1473868500.718866,5
1473868501.718368,5
1473868502.717415,5
1473868503.717433,5
1473868504.717474,5
1473868505.717455,5
1473868506.717452,5
1473868507.717417,5
1473868508.717678,5
1473868509.717467,5
1473868510.717419,5
1473868511.717415,5
1473868512.717900,5
1473868513.717625,5
1473868514.717429,5
1473868515.717640,5
1473868516.717566,5
1473868517.718747,5
1473868518.717425,5
1473868519.717849,5
1473868520.717431,5
1473868521.717777,5
1473868522.717426,5
1473868523.717540,5
1473868524.717412,5
1473868525.717686,5
1473868526.717423,5
1473868527.717427,5
1473868528.717430,5
1473868529.717409,5
1473868530.717415,5
1473868531.717873,5
1473868532.717423,5
1473868533.717425,5
1473868534.717444,5
1473868535.717424,5
1473868536.717435,5
